,time,new_zealand,greenland,n_atlantic,s_atlantic,indonesia,japan,oregon,alaska,china,congo,mediterranean,antarctica,arabean_sea,gulf_of_mexico,e_pacific,s_australia,philippines,s_america,iceland,scandinavia,w_africa
1,100,0.680290707,-3.675437072,9.778283965,-0.216242185,-0.508829071,1.15917687,NA,0.377085718,NA,NA,-0.375018231,2.03505355,3.204439364,1.155274991,NA,NA,0.636408558,NA,1.72907021,0.846331474,0.253305904
2,200,0.866353993,-2.740667953,9.558876356,0.258497826,0.991738745,0.614580227,0.881779224,0.416112649,NA,NA,-0.712755805,2.088183088,2.241885853,1.129788254,0.267032749,NA,0.262777824,NA,0.580746045,0.635892522,0.010461603
3,300,0.919344247,-2.599809441,9.501641514,0.468344432,1.128476758,1.002678629,0.954809106,0.70679386,NA,NA,-0.729582288,2.128330465,2.01060434,1.122767917,0.220604272,NA,0.51869609,NA,-0.117978761,0.435604357,-0.196430065
4,400,0.955914241,-3.112768524,9.507035578,0.677883454,1.218583648,0.694959731,1.162443764,1.215655801,3.517134861,NA,-0.391873069,1.552509073,1.88607689,1.027343822,0.289036276,NA,-0.086173799,NA,0.569330837,0.663854935,0.743314148
5,500,0.786921295,-2.795716001,9.553018916,0.482518999,0.869436622,1.170001148,1.436949772,1.427219557,3.728096443,NA,0.155530398,2.616601272,1.939963311,1.119792919,0.158905794,NA,0.563755029,NA,-0.940092894,0.238970895,0.772553261
6,600,0.54721135,-2.299038956,4.533659558,1.975928849,1.168951129,0.846386628,1.234699936,0.993514582,3.763246025,NA,-0.248767135,2.199883916,1.958843057,0.973443422,0.321039552,NA,0.252311936,NA,-0.500566174,0.259496288,0.592920226
7,700,0.479066275,-1.977403989,4.290238758,1.052825634,0.816107679,0.595311923,0.90038183,0.570916097,3.652161607,NA,-0.519497682,2.517728062,1.925662763,0.658213017,0.497254524,1.288663769,0.118582706,NA,-0.230920814,-0.346654369,0.467556592
8,800,0.391869906,-1.776268471,4.249450848,1.703554852,0.867122691,0.485739868,0.939284618,0.611422526,3.740376951,NA,-0.003927066,1.8248218,1.948521479,0.754327048,0.654786385,1.107564865,0.06535705,NA,-0.530952395,-0.419969078,0.593781644
9,900,0.483885996,-1.982895965,4.179973622,1.12954806,0.680055649,0.467219065,0.873590462,0.71132498,3.787971533,NA,0.349160151,2.090918267,1.733065152,0.757109645,0.884290231,0.861438326,0.19082788,NA,-0.844604123,-0.258468978,0.55653781
10,1000,0.633339367,-3.884884572,4.246562938,0.875410443,1.038603634,0.553785592,0.912950093,0.818281632,3.923857115,NA,0.218567607,2.065579769,1.478431914,0.636011639,1.100984344,0.795890326,0.411313566,NA,-0.044919581,-0.501697526,0.580451799
11,1100,0.760562878,-2.142231941,4.23192392,0.801611707,1.030058708,0.64649924,0.749305644,0.584478651,3.928762697,NA,0.203320743,1.932420688,1.573463169,0.684632738,1.418815787,0.806301326,0.362270464,NA,-0.289021046,-0.79647489,0.586090375
12,1200,0.557954262,-3.602765429,4.179264078,-0.085871028,0.808477364,0.626473865,0.793884978,0.915274839,4.021833279,NA,0.378003658,1.844391213,1.863764014,0.828834808,1.63206039,0.827671326,0.248884854,1.939515218,-0.45160574,-0.422987387,0.529004787
13,1300,0.368884568,-3.163468953,3.774010571,0.60078073,1.019097694,0.512694473,0.900697195,0.997972756,3.998621861,NA,0.621466289,2.021889724,1.973825864,1.688236598,1.61256443,0.706055673,0.272359604,1.901743278,0.201392166,0.145893611,0.57496709
14,1400,0.485192278,-3.471253024,3.79028617,1.541877896,0.715965651,0.475871897,0.600692662,0.960080762,4.049481142,0.937759416,0.663408031,1.758272075,1.574769084,1.919728368,1.38264547,0.690689308,0.567562868,1.914036337,-0.141891877,-0.578512612,0.374002396
15,1500,0.607840067,-2.536363477,3.894137431,1.635170869,1.037766386,0.73775022,0.48698366,0.73110184,4.047947184,0.950846318,0.5685234,1.94508285,1.40041158,1.914520842,1.149336622,0.597125942,0.472823086,1.842174896,-0.486842379,-0.628383802,0.341587605
16,1600,0.69900029,-1.385278525,4.134654409,1.298539792,0.985931522,0.807122679,0.742884814,1.786452813,4.203166464,0.907496524,0.432357081,2.480703524,1.556317638,1.803011851,0.877152815,0.420564577,0.648212565,1.854222956,0.100218569,-0.11351117,0.3879574
17,1700,0.592488351,-2.297518524,4.255580745,2.343254449,0.735995539,0.776436282,0.662723594,1.369834336,4.167958745,0.876580731,0.311550311,2.338055498,1.606251304,1.527125996,0.623832495,0.411710737,0.54946436,1.852238015,0.284545783,0.091378752,0.391267754
18,1800,0.562015606,-2.023064977,4.322532862,1.559904094,1.096891202,0.679476345,0.748286124,1.746737932,4.234218025,0.879351967,0.242525295,2.321233789,1.621298101,1.114327382,0.599430239,0.512990914,0.675611701,1.846418457,0.205601461,-0.026735995,0.387061645
19,1900,0.269359908,-3.914528953,4.234636147,1.961837292,1.204681379,0.950456162,0.509566219,1.284994846,4.199195067,0.813168174,0.061838364,2.19247631,1.614076726,1.323592208,0.420334457,0.569744031,0.479202172,1.859850025,0.031907797,0.050829118,0.255938024
20,2000,1.338435585,-3.108490429,3.998266485,1.439859847,0.861883273,0.404695814,0.485351669,0.91558083,4.071890348,0.761398173,-0.119034417,2.381194094,1.456769817,1.492278574,0.384282455,0.508211208,0.390332105,1.831835213,-0.660462498,-1.127783571,0.199604267
21,2100,1.238456938,-2.618549477,3.939678815,1.569016735,1.02731467,0.274381231,0.301563364,0.690384704,4.198902628,1.157686695,-0.173768132,2.48756935,1.248464907,2.069493444,0.361211512,0.555265385,0.453848648,1.812517782,-0.134166536,-1.126053183,0.177083321
22,2200,1.038486873,-3.666005429,3.840144162,1.132213671,0.893847983,0.256681935,0.782069025,0.349728193,4.168054909,1.521911218,-0.275122566,2.395273387,1.277755825,1.914450545,0.406760421,0.538793502,0.386612839,1.665720851,-0.114391546,-0.327301425,0.216568411
23,2300,1.145272407,-2.684980477,3.829834361,0.844239338,0.931361948,0.508721964,1.432049771,1.044080345,4.117927766,1.90074486,-0.540777348,2.269521873,1.318650037,1.474724659,0.619784774,0.643948338,0.491072035,1.604777825,0.110142026,-0.209122461,0.360865879
24,2400,1.369147281,-2.804972953,3.858420317,-0.194883012,1.199508381,0.283494816,1.218102768,0.909070001,4.041237861,1.86962627,-0.500564422,2.699846684,1.124282534,1.342588294,0.634894993,0.611921838,0.214902845,1.646585467,-0.700890275,-0.315407959,0.562805029
25,2500,1.159394682,-4.51189881,3.777345272,0.862641495,0.858652174,0.052170032,1.252090766,0.720674999,3.823620718,1.725124818,-0.731800235,2.135979125,0.845686901,1.221837836,0.639065817,0.639594338,0.653453851,1.540220728,-0.02482684,-0.353559072,0.555757325
26,2600,0.909110059,-2.902223405,3.945755484,1.91739259,0.970876514,0.343311431,1.10939606,0.983431034,3.760060814,1.775735528,0.005577513,2.532218627,0.833629661,0.993623013,0.714780685,0.588774326,0.368659208,1.40118737,0.154628119,-0.348312755,0.526969304
27,2700,0.96945002,-2.782293405,3.739271855,2.164667484,0.994228458,0.356199589,1.156556459,1.696961425,3.673408909,1.9469257,0.144392741,2.398918628,1.004452616,1.047329299,0.798512212,0.552886326,0.38514799,1.342405631,0.680213227,-0.239479682,0.597572733
28,2800,0.926668506,-3.979652048,3.223023994,0.658391895,1.125652336,0.450647949,1.047281997,1.485389511,3.546537766,2.053595872,0.582690437,1.925270059,1.097167867,1.18243344,0.570092699,0.505684326,0.541888208,1.341453732,0.450486825,-0.368951362,0.487512588
29,2900,0.904906431,-3.279297,3.485047674,0.572142969,1.104726841,0.585374741,1.349227978,2.09518185,3.485977861,2.064711917,0.577491975,2.038843841,1.15809843,1.357390408,0.418545026,0.399977143,0.016816754,1.285409431,0.93682533,0.271807031,0.335079242
30,3000,0.946596212,-1.224304953,3.666845835,1.190855344,1.049974155,0.678326459,1.555652112,2.337705262,3.523858718,1.934704834,0.365477193,2.317204464,1.045578907,1.428902655,0.228944871,0.366657112,0.0925177,1.34160469,1.368801135,0.583953754,0.674795204
31,3100,0.927886454,-2.172492953,3.719352095,1.866794815,0.948050429,0.404381039,1.392912553,1.581107009,3.333127814,1.785708795,0.055237485,2.148856788,0.798254217,1.321983322,0.395970442,0.392931081,0.140848207,1.258081389,1.478190395,0.731350209,0.684726568
32,3200,0.900105038,-2.026884477,3.548509585,1.371426692,0.916080173,0.202614665,0.885934111,1.368085724,3.146163909,1.452950263,0.266915995,1.977780386,0.841721792,1.039080392,0.587857482,0.349924361,0.111380794,1.238101647,0.998402636,0.39302588,0.509166563
33,3300,0.941209518,-3.779872453,3.407882059,0.614280642,1.066152477,0.507230905,1.404378728,1.378276577,2.95774789,0.990420791,0.027774594,2.08205309,0.790490367,0.753831611,0.507154932,0.231139361,0.151685042,1.266499346,0.238636504,0.302099309,0.387278826
34,3400,0.761398192,-3.028404048,3.490726638,1.318742222,0.987753804,0.356145543,1.512147585,0.890276299,2.686699871,0.731906023,0.026396608,1.827826964,0.885419942,0.649994009,0.220742804,0.195198347,0.017088484,1.148988537,0.384074352,0.114646924,0.417883478
35,3500,0.868740925,-2.412584048,3.416647602,1.223438084,1.045728694,0.591478469,1.804293725,1.548827583,2.525974852,0.481474722,-0.223696061,2.149757708,0.902048874,0.7742293,0.10559042,-0.032550652,0.363501004,1.204294743,1.588739407,0.731328911,0.325243168
36,3600,0.755950735,-2.023779429,3.450328484,0.80150363,1.239607855,0.42766475,1.642279266,1.705556654,2.239200833,0.277798281,-0.274629445,1.846238612,0.985222173,0.854848841,-0.009618484,-0.094451917,0.211704681,1.091007949,1.26566805,0.31302929,0.16186174
37,3700,0.90507683,-3.540586953,3.408971598,1.309497055,0.846174839,0.355209712,1.43736328,1.456165755,2.062306814,0.262509489,-0.252580319,1.649183415,1.068471129,0.911918166,0.040719712,-0.070558763,0.191756831,1.090921095,1.174289444,0.580482106,0.196757462
38,3800,1.013100426,-2.185258548,3.457186148,0.494966148,0.819245721,0.379114684,1.475904793,1.139032816,1.831818795,0.314471698,-0.224457152,2.166756628,1.02502221,0.9436884,0.020198631,-0.187862613,0.106572473,1.228892801,0.816991212,0.674926694,0.20795662
39,3900,0.935039862,-2.884941477,3.490993697,1.092626575,1.046965484,0.434004715,1.516410486,1.303266596,1.607832835,0.361613907,-0.21002776,1.980142673,1.169444045,1.064276975,0.023266966,-0.20580147,-0.045328726,1.04297129,1.000666309,0.414423701,0.342198389
40,4000,1.014399811,-2.418963977,3.439325484,1.292373449,0.854204098,0.327619063,1.808182414,1.176789376,1.372024816,0.255689766,-0.225975068,2.196730461,1.169597131,1.055504928,0.129224053,-0.30298132,-0.0515672,1.049725148,1.118303642,0.590271085,0.181235831
41,4100,1.168067971,-2.824285453,3.044210064,1.624334872,0.735787816,0.363327759,1.361077598,0.891919131,1.027232827,-0.025182284,-0.594127119,2.020385181,0.95150847,1.200260607,0.634559661,-0.290758991,-0.028959622,1.053434447,0.124172426,0.045010955,0.058946813
42,4200,0.886114256,-2.876859429,5.009639657,1.457078631,0.951185226,0.379058248,1.373002386,1.139990719,0.859848837,-0.302527345,-0.61785435,2.103248457,0.512896512,1.272286601,0.823939358,-0.369889528,-0.194322073,0.990722745,0.063754381,0.111578702,0.041075654
43,4300,0.989818919,-2.691957524,4.419180725,1.53162341,0.685887225,0.277742777,1.385106643,0.909545283,0.790475834,-0.24767467,-0.515020694,1.655162266,-0.023816316,1.292211376,0.70613359,-0.30755011,-0.602335101,0.961397103,0.297086691,0.338141995,0.05355524
44,4400,1.022251242,-3.413085501,3.975922717,1.642446607,0.880503609,0.244872808,1.253868062,0.952057572,0.777961838,-0.081992103,-0.607059894,1.670230143,-0.577788293,1.249832153,0.702141656,-0.442823662,0.097224972,0.866160402,1.30393637,0.571526916,0.33253935
45,4500,0.97943134,-2.146332929,3.606525025,1.387870632,1.000127768,0.294227,1.304150998,1.113877485,0.804361835,-0.189725681,-0.49691163,1.793600628,-0.916368217,1.089393591,0.559473622,-0.422978215,0.032010535,0.85140906,0.571171206,0.306932808,0.189734135
46,4600,0.707761678,-1.768187477,3.244620265,1.333032722,1.177330556,0.400071468,1.940404136,1.58262756,0.798189835,-0.351722581,-0.715186532,1.962378299,0.05422124,0.941208061,0.440823947,-0.51533505,0.115852952,0.83002899,1.21141021,0.61580297,0.356834047
47,4700,0.570616171,-1.6034345,3.376082957,1.534265211,1.008485601,0.555553098,1.729624537,2.003647989,0.853266838,-0.084999667,-0.726799836,2.174827865,0.995072055,0.923414471,0.386908649,-0.520958986,0.153318328,0.702105949,1.817715192,0.772098478,0.270835685
48,4800,0.781652779,-2.570905357,3.825443956,1.358883787,0.920206589,0.224651136,1.672004236,1.300087742,0.647714837,0.126515231,-0.958440381,1.971340838,0.911623182,0.822544875,0.262125431,-0.545964923,0.143532931,0.856300629,1.034535097,0.522174341,0.09927132
49,4900,0.698839103,-2.744183596,4.072642441,0.890467866,0.812308868,0.102846607,1.67232522,1.092109644,0.655153837,-0.270780377,-0.761512494,1.876828002,0.742186164,0.682007731,0.323242892,-0.391345466,0.259560606,0.770816839,1.86573501,0.596151611,0.048732215
50,5000,0.729379894,-2.750882524,3.546881326,0.605123102,0.795155845,0.249086065,1.577126174,1.195770713,0.621470837,-0.943737285,-0.738872974,2.114124534,0.597610183,0.65142871,0.523595179,-0.493062029,-0.125443567,0.787493778,1.507052938,0.396963698,-0.129506987
51,5100,0.505453224,-2.619663548,3.076059159,0.943594693,0.82371296,0.021968523,1.365975658,0.86210739,0.498822838,-0.783207348,-0.769244871,1.457050595,0.74209034,0.799137761,0.561929167,-0.589296593,0.114564329,0.665213877,0.797037842,0.278622349,-0.379585372
52,5200,0.51297297,-2.216930953,2.922760574,0.211383204,0.667575326,0.106489354,1.23536164,0.636996661,0.483457834,-0.64536841,-0.537254864,1.174139838,0.894322214,0.813457797,0.424892454,-0.604500627,-0.04029616,0.594487755,1.036599182,0.235015462,-0.264152771
53,5300,0.554967841,-1.714086024,3.297805253,0.789950458,0.749752419,0.126540335,1.468664094,1.059733198,0.542368839,-0.6253612,-0.294994183,1.130774074,1.057219433,0.867088132,0.389216541,-0.62600072,0.100969221,0.594824604,1.152663149,0.166966982,-0.133531918
54,5400,0.487336933,-3.183235834,3.285687757,1.562766063,0.70505441,0.202735721,1.203241871,0.947648938,0.530382835,-0.762516465,-0.296485025,1.206668138,1.052612135,0.807688506,0.444488803,-0.601408754,0.384021928,0.478047732,1.153694363,0.264327584,0.013665111
55,5500,0.577609617,-3.181073024,2.831750991,1.176797682,0.684737679,0.091823658,1.122848911,0.754199353,0.476973832,-0.95913867,-0.55401667,1.194149412,0.722697905,0.752819623,0.474987497,-0.693729847,-0.074744801,0.469554331,1.422954068,0.263756201,-0.091555484
56,5600,0.643359176,-2.738702477,2.733105987,0.889580453,0.406805181,-0.070958673,1.520968895,0.958133611,0.454280836,-1.037846819,-0.617546271,1.20928486,0.324308106,0.764260662,0.383567642,-0.758028881,0.285065739,0.402773494,1.714335183,0.230919969,-0.174581467
57,5700,0.546702308,-2.217806453,2.84449852,1.007256698,0.594438455,0.09423594,1.433877951,1.155715043,0.43305084,-1.012754984,-0.712436818,1.286482526,0.177516047,0.855147746,0.226601522,-0.789504974,-0.012754934,0.455754263,1.864906611,0.347915549,-0.242861974
58,5800,0.442498188,-2.558338953,2.600790086,1.58449716,0.503134105,0.145090531,1.276117448,1.157527319,0.418039165,-0.844942567,-0.723198743,1.045823468,0.165129641,0.955424439,0.167360205,-0.869950568,-0.174184586,0.326861032,1.474124782,0.085032868,-0.341481789
59,5900,0.470141611,-2.596441024,2.475013379,1.640090498,0.799680114,0.246488536,1.423070109,1.888140698,0.531018505,-0.418361936,-0.697963101,1.272827186,0.356334474,0.915197624,0.189497724,-0.925043221,0.065910736,0.317770316,1.367405616,0.265914595,-0.133263466
60,6000,0.531606184,-1.566985977,3.027154709,1.663955012,0.552450693,0.222908202,1.331172121,2.033226968,0.46421083,-0.027537305,-0.687707857,1.366315127,0.293774224,0.734412084,0.324166471,-0.971467905,-0.018562623,0.329468585,1.4910624,0.143028731,-0.199509994
61,6100,0.435398906,-3.176028596,2.990651677,1.124147166,0.700981775,0.185444143,1.250307007,1.023444518,0.378002169,0.265748771,-0.887606351,1.173787413,0.302388174,0.466418763,0.315201419,-0.959849589,-0.160923096,0.321858263,1.661874476,-0.251946415,-0.455852119
62,6200,0.752774615,-2.572141357,2.605472594,0.961430809,0.467216014,0.138986123,1.193212969,0.395470094,0.371598509,0.509928102,-0.978474806,1.308597764,0.315162096,0.278104172,0.279044528,-0.952299273,-0.035887649,0.242653795,1.580757216,-0.013343687,-0.368287163
63,6300,0.423080331,-3.264205477,2.257872916,0.613432426,0.535401487,-0.109187687,1.041645046,0.256850215,0.246903834,0.107739204,-0.923022345,1.209933644,0.022205993,0.178962746,0.23375052,-0.935066457,0.051083105,0.128646836,1.394204091,0.002277171,-0.174847824
64,6400,0.41466539,-3.255997405,2.138994455,1.254219754,0.582521297,-0.091964689,1.539139513,0.429807135,0.305342174,0.670076293,-0.963630984,1.643427364,0.08859855,0.322960152,0.167448994,-0.966298143,0.233643564,0.087522372,1.10048831,0.218618449,-0.068160243
65,6500,0.312852479,-2.513643477,2.349199482,0.775702773,0.760863153,0.030706523,1.509878339,0.808818967,0.339298498,-0.119458712,-0.985631658,1.262132254,0.254647124,0.37950734,0.413676115,-0.978997301,0.090279824,0.065922409,1.394752807,0.459193591,-0.386423241
66,6600,0.258165066,-2.695160929,2.675152796,0.818529301,0.472526191,-0.108783177,1.53465227,0.337194844,0.325864838,-1.151726817,-0.997305821,1.394282979,0.559204726,0.242447384,0.35282804,-0.959724959,0.17712811,0.072737445,1.491420158,0.680896965,-0.424480274
67,6700,0.475296391,-2.919926905,3.024197825,0.337626185,0.505021643,0.033948889,1.379459203,0.976099967,0.391347163,-1.921904732,-0.90899247,1.313813966,0.497641726,0.265492651,0.206760207,-0.951924617,0.097120391,0.098226809,1.288262859,0.883930846,-0.401676826
68,6800,0.427355361,-3.377973429,2.079525667,1.520753347,0.519346787,-0.313691121,1.265042314,0.061166017,0.207028503,-0.745299267,-1.283540303,1.362465866,0.446726584,0.178378362,0.257658925,-0.867292775,0.048099647,0.192200173,0.787892205,0.547616377,-0.385696363
69,6900,0.274180263,-3.668167382,1.220147107,0.889046965,0.556024099,-0.222045161,1.133987387,0.008340917,0.274951842,0.804061913,-1.235641838,1.248255232,0.658527877,0.108456814,0.338835471,-0.759145998,0.086824161,0.136072537,0.974250067,0.226149529,-0.207586986
70,7000,0.431709852,-3.043505572,2.64982135,0.533803289,0.231432406,-0.064471628,0.829559251,0.273158488,0.189760182,1.000289057,-1.001464947,1.523692826,0.445407195,0.038213827,0.166590583,-0.669399871,0.113150703,0.253306151,1.065957447,-0.11394668,-0.077267583
71,7100,0.389313336,-2.765567834,2.265420486,1.131221,0.447375468,0.392477499,0.951203533,0.418004938,0.237963492,1.059065333,-0.817784868,1.515815781,0.407095245,0.086808796,0.114453618,-0.680761744,-0.006868822,0.201548265,0.731563016,0.028351458,-0.19373043
72,7200,0.397427453,-2.596083929,1.506154768,0.469538564,0.531286712,-0.091142485,0.765620654,0.231012411,0.264692831,0.729266961,-0.530461273,1.141422996,0.686697267,0.075991691,0.114454537,-0.619509761,0.271258521,0.222023259,1.089981929,0.098952518,-0.213958286
73,7300,0.311594239,-3.599634548,1.25226844,0.723059719,0.144798076,-0.22802331,0.717479198,-0.181143538,0.173874171,0.355518679,-0.779270661,1.479811669,0.915865899,0.070712726,0.271421572,-0.729411922,0.145699909,0.207282639,0.612955657,-0.047682799,-0.079921593
