,time,new_zealand,greenland,n_atlantic,s_atlantic,indonesia,japan,oregon,alaska,china,congo,mediterranean,antarctica,arabean_sea,gulf_of_mexico,e_pacific,s_australia,philippines,s_america,iceland,scandinavia,w_africa
145,14500,1.938825543,0.039285548,0.782356304,-0.773129978,0.667754458,-0.056210092,1.537857554,1.822347464,0.443693861,2.043892458,1.170041082,-1.361542576,0.216039618,0.357683204,0.687743075,2.832364369,0.548958078,0.688861254,4.239609061,5.705240417,0.213077498
146,14600,1.938427391,1.156270059,3.445105655,-0.449875442,0.293883688,-0.223046507,0.375077702,-1.778484873,0.248849885,2.034457005,0.843630039,-0.762125122,-0.085618364,0.57797892,0.535446123,2.887699872,0.86794079,0.778551405,2.894378827,3.79743451,0.039387563
147,14700,2.015648164,9.569839238,3.211896248,-0.686616846,-0.429354731,-2.340008158,-0.031575876,-3.130581112,0.152214766,2.474188572,0.606461318,-0.464837222,-0.655267636,0.464141144,0.266590602,3.252534138,0.678853717,1.031749943,0.631488513,1.969733453,-0.004642249
148,14800,2.120739746,7.635498043,3.054079245,0.044288627,-0.533963671,-2.229644105,0.369802787,-4.137716079,0.349302766,2.172151193,0.472854147,-0.650781549,-1.265802938,0.469960264,-0.024431726,3.393625642,0.668358054,1.29572212,0.626595042,1.415079961,0.017960948
149,14900,1.990191969,5.70638057,2.976098011,0.294494961,-0.318703122,-2.472839287,-0.773207636,-3.982098559,-0.070668139,1.935594265,0.814181429,-0.351163912,-1.462864587,0.195541743,-0.202901162,3.279075145,0.550631286,1.212392368,0.668297668,1.117759586,0.202860109
150,15000,1.946078959,8.476918568,2.388773036,0.416992427,-0.186166083,-2.482106321,0.202836974,-3.064320381,-0.499943163,1.133927542,1.068866412,-0.542843014,-1.644114235,0.568095527,-0.236046551,3.239846411,0.494081129,0.869556262,0.213124917,NA,0.325425363
151,15100,1.998116915,6.061619448,1.693086042,0.723048806,-0.390456351,-2.208825762,-0.184159981,-3.086593557,1.686550766,1.04214154,1.006731828,-0.542644447,-1.932659384,0.639606304,-0.148248696,3.299060915,0.524638927,0.98150142,1.323483059,NA,0.361523062
152,15200,2.036431371,6.211037451,1.331748552,0.585972622,-0.538670562,-2.531212996,-0.143502086,-3.140197083,3.068419004,1.245628214,0.808971055,-0.589579659,-2.343012516,0.548839569,-0.087941214,3.132950418,0.138563361,0.817132698,0.760234941,NA,0.345961051
153,15300,1.926194715,5.545360853,0.953379503,0.418190363,-0.320604152,-2.613547866,0.009061915,-3.419631394,1.683213814,1.5550571,0.613016808,-0.454679371,-2.883083573,0.783808461,-0.109825892,3.069282922,0.21348774,0.689170086,1.767032606,NA,0.354796089
154,15400,1.617659223,7.644973048,0.602895947,0.042813857,-0.364138854,-2.794468751,-0.360263033,-3.946318362,2.245014718,1.687278848,0.447224724,-0.683965172,-3.125815132,0.898102139,-0.226809814,2.952019188,0.331868469,0.73085701,1.218920105,NA,0.262646447
155,15500,1.916490771,7.761811933,0.353203866,0.111788695,-0.071313994,-2.905501609,-0.542323481,-4.299517376,2.641373718,1.778722108,1.005236962,-0.802728032,-2.873181528,0.466289079,-0.330660732,2.905145027,0.250594951,0.688827,1.017806844,NA,0.120906705
156,15600,1.893852162,4.908055976,-0.053145436,0.1856493,-0.053459839,-3.103751871,-0.542207426,-4.969622611,3.394025909,1.687206491,1.259352613,-0.871957971,-2.819773925,0.436134513,-0.264620746,2.90152913,0.414492342,0.675943287,1.052357358,NA,0.003583435
157,15700,1.695424157,9.690443353,-0.372746516,0.432732293,0.008273022,-2.978537996,-1.186207482,-5.932289479,4.366772623,1.583457873,1.177439074,-1.027170424,-2.999673655,0.606507687,0.048386238,2.890299233,0.395587026,0.739314938,0.072927448,NA,0.058605168
158,15800,1.664088024,4.988025168,-0.474841069,0.044217798,0.085971983,-2.645778923,-1.519884777,-5.965949833,3.302961623,1.451784494,1.038103909,-1.256941669,-3.477084491,0.780110285,0.096239655,3.026087074,0.566534758,0.433569373,-0.501302415,NA,-0.016186892
159,15900,1.767526444,3.874212643,-0.533972103,-0.011946942,0.050239809,-2.816950124,-1.40637621,-6.010277828,3.383262909,1.321064911,0.892235521,-1.185963395,-4.096215658,0.766652593,-0.082156471,2.945544677,0.564872865,0.495512124,-0.779659332,NA,-0.079311249
160,16000,1.889101683,5.481839263,-0.602117458,-0.858973225,-0.021605531,-3.096487438,-1.360777293,-6.157259795,3.418450718,1.223881373,0.958830718,-1.451788669,-3.491330607,0.984601761,-0.321861815,2.958135692,0.546701724,0.764475537,-1.153347641,NA,0.016463765
161,16100,1.775601036,7.531507313,-0.623399609,-0.730547838,0.048155928,-3.27986774,-1.194853465,-6.446366819,3.776718909,1.153011836,1.390398214,-1.343254841,-3.218822241,0.761442735,-0.295225853,2.720530441,0.269648543,0.398396735,-0.520893837,NA,0.27425203
162,16200,1.834490995,3.66212864,-0.337078953,0.097602185,-0.180399721,-3.332317746,-0.954364048,-6.725592798,3.986465623,1.345901301,1.784952454,-1.033236172,-2.669291937,0.757093044,-0.195340031,2.65005919,0.05844149,0.367562708,-0.384766959,NA,0.091618254
163,16300,1.740703025,4.570239075,-0.237528445,0.40998169,-0.052297193,-3.422905174,-1.048518631,-7.031084265,4.219298814,1.548827112,1.908302548,-0.790318552,-3.151315106,0.757738553,-0.055684301,2.529482939,0.233464082,0.527635534,0.154795829,NA,0.125666063
164,16400,1.694794935,4.08445917,-0.352834712,0.175928,0.016954472,-3.715554283,-0.638066026,-7.072228564,4.237236718,1.021438145,2.118198021,-0.750933254,-3.451827158,0.965617644,-0.060631601,2.617004359,0.079490982,0.404223251,-2.526146989,NA,0.189806775
165,16500,1.651014883,1.545698238,-0.676969589,-0.057919674,-0.031501728,-3.837249531,-0.645220032,-7.254015048,4.274868623,0.093706474,2.035131912,-1.013848578,-3.486238141,0.742428456,-0.108436124,2.799474687,0.267813249,0.04398832,-2.915875509,NA,0.169737338
166,16600,1.684633706,3.381757265,-0.343207494,-0.372873127,0.11451653,-3.511096905,-0.253171888,-7.40280353,4.446349004,-0.820292317,1.765871797,-0.687485515,-2.816283798,0.946388525,-0.136784,2.982290015,0.057361512,0.261658975,-3.575372124,NA,0.341312629
167,16700,1.559275615,2.16230974,-0.150192884,-0.562052194,-0.013130627,-3.708956382,-0.688318434,-7.728276879,4.438870909,0.916906745,1.456057799,-0.662309384,-2.678398498,0.963672015,-0.195484122,3.050745105,0.381363314,-0.049469658,-3.66534132,NA,0.562092682
168,16800,1.53629448,0.89791943,-0.16475455,-0.066429572,-0.081070034,-3.517899811,-1.457434779,-7.917299273,4.345864023,2.499993086,0.84484937,-0.477688143,-2.831020015,1.092317326,-0.291833539,3.310669433,0.293686673,-0.103362494,-3.540702565,NA,0.546734053
169,16900,1.559090408,4.543962075,0.047518126,0.344473601,0.029857631,-3.614357982,-1.876148786,-8.369911483,4.168508661,2.560592818,0.962370535,-0.354380114,-2.267310547,1.204885368,-0.348751761,3.538456716,0.592866989,0.22387041,-3.516747458,NA,0.438164719
170,17000,1.553008736,1.879217835,0.143287783,0.13863803,0.16118021,-3.549733994,-2.047228231,-8.016041874,4.107870775,2.556960179,1.044928124,-0.286490021,-1.714761221,1.208131737,-0.214952047,3.749327,0.47565317,0.308527493,-3.078554074,NA,0.532259759
171,17100,1.377912044,1.122242355,-0.219049689,-0.295757089,0.240756395,-3.551799914,-2.319134684,-8.701750271,4.01047289,1.853579269,0.840059358,-0.377317917,-1.487229208,1.446326685,-0.041695267,3.607199433,0.464568751,0.324035388,-1.250647433,NA,0.57080429
172,17200,1.515642512,2.08501326,-0.484070051,-0.255462125,0.135246418,-3.704749892,-2.298660286,-8.774506842,3.810309004,1.557853479,0.951002971,-0.552447488,-1.268863027,1.531304074,-0.099351935,3.486287433,0.246556532,0.213103601,-1.146726388,NA,0.785531173
173,17300,1.594722628,1.31323974,-0.422567884,0.278576218,0.157709306,-3.598870595,-1.883065927,-8.030161314,4.628565004,1.554738838,0.958075896,-0.917858988,-1.008333859,1.499586729,-0.146519885,3.696791528,0.200472086,-0.026103885,-1.130312467,NA,0.635844623
174,17400,1.507188251,5.58120124,-0.14185363,1.017306622,0.259290629,-3.446162673,-1.587921729,-7.555413287,5.586380004,1.493478197,1.017450826,-0.805823845,-0.756220445,1.646042715,-0.110651602,4.089177827,0.177752747,-0.303112187,-1.07816891,NA,0.625302269
175,17500,1.508418015,-1.349425548,-0.421735703,0.538127351,0.262757393,-3.32964265,-1.243264792,-7.197604869,6.612784004,1.485301556,0.809586335,-0.771396426,-0.45729953,1.484216118,-0.141467483,4.538181433,0.594522941,-0.283287118,0.546536401,NA,0.728731269
176,17600,1.487411894,0.03818124,-1.152693607,0.493342334,0.352364378,-3.327509894,-1.021172204,-7.9863611,7.372633,1.628265334,0.439764621,-0.768812493,-0.148981115,1.315419485,-0.103374065,4.982721433,0.730954616,-0.534987089,-0.113380818,NA,0.869855944
177,17700,1.605770907,2.052379262,-1.590939656,0.374002593,0.159935381,-3.357355538,-1.065463179,-7.889251368,6.491665814,1.80166636,0.134445476,-0.841936701,0.196959586,1.222323064,-0.145144277,5.559376437,0.66730046,-0.147439483,0.932148582,NA,0.798896685
178,17800,1.739208656,1.905603882,-1.572394921,0.70147199,0.09424688,-3.307925052,-0.701983391,-7.811682152,5.383548623,1.959838386,-0.091530814,-0.763892169,0.550655034,1.33316096,-0.214856059,5.732257566,0.629700331,0.067879405,0.614095301,NA,0.761320024
179,17900,1.541824775,2.605429838,-1.660223347,0.583060644,0.379483535,-3.354847374,-0.723063254,-8.318047512,4.347463909,2.168826657,-0.297651187,-0.54293284,1.058394447,1.299198945,-0.243325298,5.121109138,0.573081581,-0.160230335,1.172124642,NA,0.921287248
180,18000,1.475032313,2.597579855,-1.633363695,0.55083044,0.632860983,-2.782493819,-0.328568717,-8.222192313,3.414614718,2.057792619,-0.346466679,-0.600137359,1.525421399,1.278111644,-0.195988502,5.395348126,0.246768223,-0.062330565,1.127560955,NA,0.882104706
181,18100,1.217720292,3.582785265,-1.704100163,0.722113835,0.639469948,-2.517018416,-0.271834879,-8.028475322,4.066003703,1.974470581,-0.235039737,-0.355099479,1.590088918,1.356932103,-0.064708939,5.496704147,0.561881523,0.213025175,0.744374859,NA,0.926973588
182,18200,1.225062715,3.29691205,-1.652796919,0.920517483,0.695090435,-2.672694306,-0.185636327,-7.899522125,4.777544211,1.958785678,0.027706127,-0.696024232,1.455752125,1.366994734,0.107663079,5.543990147,0.541096991,0.512409718,1.3335336,NA,1.074689088
183,18300,1.387338695,6.84170845,-1.659607301,0.940279671,0.78591135,-2.504563414,-0.111516886,-8.609603679,5.516315195,2.059182135,0.276614604,-0.495645247,1.467682748,1.516126471,0.197919086,5.350853147,0.712653503,0.039305956,2.086367466,NA,0.753999024
184,18400,1.577216014,2.478454407,-1.553705091,0.944272252,0.974564622,-2.270860544,-0.253010634,-8.229863931,7.03672581,2.099974487,0.617079469,-0.521335487,1.713171751,1.68117921,0.318912004,5.60023613,0.711638918,0.090653683,1.438830764,NA,0.733513673
185,18500,1.472031163,1.509264453,-1.773654685,0.754338603,1.021303466,-2.190214517,-0.240199481,-8.114683055,8.48291543,2.149400105,0.518794178,-0.580357157,1.968006754,1.624512626,0.280413682,5.740149636,0.823650626,0.40818062,1.07043792,NA,0.638270609
186,18600,1.551482959,-0.401438904,-1.786631827,0.498407808,1.12593328,-2.348231678,-0.44250892,-9.294777397,8.24915762,2.195656723,0.224000018,-0.520432644,1.961658241,1.509102524,0.281051777,5.674136812,0.702424387,0.548634442,2.575561433,NA,0.685494186
187,18700,1.918358696,2.653086882,-1.619253076,0.440559169,0.841846771,-2.512266882,-0.419212808,-9.207808524,7.89389881,2.266015341,0.089482098,-0.319501016,1.835219451,1.709991539,0.395221329,5.614858678,0.765751646,0.896698695,-1.001711524,NA,0.76626208
188,18800,1.97780238,4.551895381,-1.923313131,0.627197751,0.842645838,-2.945855272,-0.728693696,-9.357151741,7.684912,2.269239959,-0.025202135,-0.5624011,1.647834137,1.715722571,0.4764152,5.41445003,0.609067817,1.164438313,1.615690979,NA,0.916457275
189,18900,2.801739716,1.583254933,-2.535816557,0.178739795,1.037218261,-3.031093227,-0.397548446,-9.230450762,7.67034562,2.330437576,0.182754782,-0.893506846,2.009475001,1.919673951,0.447161244,5.428297433,0.733446189,0.860382681,0.982425814,NA,0.912653827
190,19000,2.829136893,2.495391263,-2.960022383,0.285724218,1.144647029,-2.926972273,-0.042649434,-8.998281255,7.5840832,2.376768005,0.043294299,-0.84102499,2.382212854,1.956536858,0.434134777,5.713464448,0.81784461,0.561608684,2.369038518,NA,1.087624129
191,19100,2.882937469,4.919664836,-2.230947179,0.61042391,1.434323054,-2.576046873,0.220662417,-8.628049901,7.68431281,2.329184394,-0.093259278,-0.900400081,2.517065343,1.851869904,0.379326595,5.568905393,0.87001476,0.628744601,3.038894537,NA,0.956131046
192,19200,2.920733117,4.739848027,-1.840705739,0.510146869,1.331582655,-2.627072,0.432052917,-8.769875365,7.7184464,2.307606544,-0.328977656,-1.05400748,2.420661497,1.738968835,0.350532781,5.492152713,1.116130666,0.606023523,3.749029146,NA,0.977702463
193,19300,2.891363517,2.548986243,-1.52661914,0.380738721,1.276266934,-2.51403712,0.798113146,-9.001392132,8.07895104,2.267911791,-0.334575645,-1.017392141,2.302726612,1.830871735,0.495460394,5.177821509,0.680778724,0.754244557,3.10508738,NA,0.741117643
194,19400,2.880751838,2.988449832,-1.864212908,0.243889498,1.40642237,-2.461583725,0.627874225,-8.602273385,8.37784962,2.390966294,-0.223061945,-1.126754568,2.62190206,1.907166486,0.580673528,5.183928036,0.859430541,0.703986506,3.439370998,NA,0.916495646
195,19500,2.747020054,4.354334263,-2.122226861,0.55095376,1.270986089,-2.489307453,0.693938103,-8.827379419,7.60826243,2.459058036,0.173951225,-0.885375578,2.628258941,1.585593671,0.456756679,5.17091538,0.90329669,0.468395717,3.287841311,NA,1.505491619
196,19600,2.788375365,4.121581238,-2.251518574,0.710894728,1.206909686,-2.701046896,0.917090232,-8.994743549,6.698745195,2.542210539,0.35838279,-0.721330413,2.571198118,1.435824987,0.293151076,5.2795942,0.824805878,0.54708653,3.620993814,NA,1.546637473
197,19700,2.402138809,5.708374473,-2.272086325,0.217293638,0.953407624,-2.738525808,0.880253561,-8.699939702,5.930657004,2.619226424,0.514467554,-0.80823471,2.644432553,1.379259988,0.393806357,5.248134544,0.855832116,0.410237122,2.461382155,NA,1.472685551
198,19800,2.413169514,3.299447361,-1.843571362,0.215868774,0.963449717,-2.808181988,1.022830389,-8.782127684,6.437396432,2.492345815,0.260582979,-0.904466705,2.633219349,1.468028905,0.559090444,5.250932471,0.721662078,0.561927379,2.314352341,NA,1.354727082
199,19900,2.320158805,5.150899263,-1.94210382,0.010647092,0.596863633,-2.965667782,1.289968018,-8.595421679,6.714314814,2.464027206,0.08296634,-1.017609148,2.576198335,1.599298826,0.49725387,5.16385926,0.854931365,0.081113143,2.854497664,NA,1.493237361
200,20000,2.541418005,5.594218761,-2.777764501,-0.16205652,0.480346778,-2.846667802,1.583642297,-8.347331673,7.138952195,2.330956359,-0.078869611,-1.405341388,2.520768785,1.712360156,0.4162628,5.255834525,1.015543517,0.100990788,2.041066031,NA,1.327693298
201,20100,2.613543769,4.951442241,-2.857667885,0.202390241,0.613288695,-2.977228256,1.394288252,-8.514792976,7.34759862,2.454543354,-0.415572851,-1.398472296,2.410486736,1.918407578,0.39426497,5.103899147,0.898390899,0.46701188,1.448420485,NA,1.555661432
202,20200,2.339531445,5.747198836,-3.137319551,0.433849287,0.433468207,-2.935579685,1.468154831,-8.715427339,7.45028043,2.626198814,0.187695672,-1.646655962,2.246065962,1.978377225,0.452731332,5.019629147,0.736558511,0.225687956,1.60342135,NA,1.436340601
203,20300,2.500651976,5.52319538,-3.064535568,0.426216544,0.471592418,-2.820614188,1.56436126,-7.552539772,7.6049242,2.786375274,0.211378138,-1.693901813,2.040176631,2.089913483,0.497256136,5.042328147,0.894684085,0.219467116,1.826574166,NA,1.331012794
204,20400,2.473698357,8.067247645,-3.027967639,0.920854999,0.617493034,-2.750714978,1.663382489,-8.05929356,7.795073,2.974775735,0.197636698,-1.313292452,2.202613097,2.347868052,0.384811234,5.097623147,0.781568588,0.423977221,2.397079476,NA,1.244172981
205,20500,2.460890439,8.716335765,-2.853568319,0.813067232,0.683331777,-2.703229465,1.771781767,-8.007462124,8.13589981,NA,0.342742925,-1.254091854,2.380015354,2.244551521,0.250621778,4.885108639,0.697051496,0.203314676,1.843636787,NA,1.568010923
206,20600,2.445394728,2.051631643,-2.873133325,0.34569305,0.865374405,-2.657042506,1.757186638,-8.312147354,8.09393043,NA,0.421410286,-1.55195993,2.549347611,2.099752174,0.405970897,4.586071967,0.649978216,0.002492186,1.301612219,NA,1.145581064
207,20700,2.258449335,4.208046575,-2.87496963,0.310863276,0.873761516,-2.767274963,1.763490708,-8.60800539,8.192609,NA,0.408133398,-1.577018311,2.628445879,1.892407931,0.260136325,4.813346071,0.759092346,0.200074954,1.702793173,NA,1.131454421
208,20800,2.284533065,4.430221147,-3.028173614,0.580442168,0.828335911,-2.874935261,1.531903255,-8.477713517,8.11681562,NA,0.262086163,-1.516684267,2.699093722,1.98636098,0.198890768,4.995826692,0.920053629,0.278378232,3.085104143,NA,1.167577098
209,20900,2.603033119,8.22014484,-3.088341392,0.568044555,0.981198346,-2.828991511,1.807886876,-8.726706834,8.3086752,NA,0.214260528,-1.74427386,2.840069622,2.353999772,0.199814489,4.98109638,0.92318662,0.284043986,1.758581996,NA,0.87072446
210,21000,2.682546585,5.52482176,-3.029755803,0.66174308,1.09871977,-2.915192563,1.732647696,-8.863778118,8.5730742,NA,0.37152223,-1.849677015,2.87505999,2.457339951,0.291530964,4.867207544,0.969484781,0.338988432,2.014111167,NA,0.88665574
211,21100,2.813236549,4.873646665,-3.053554791,0.523711064,1.086549503,-2.748963357,1.677573567,-8.748017769,9.1170952,NA,1.029175206,-1.746039158,2.976628858,2.477291102,0.363336413,4.784326708,0.943271034,0.334251039,2.301212834,NA,0.434267555
212,21200,2.630368297,7.042047145,-2.949495011,0.17585852,1.036580445,-2.81520505,1.701739814,-8.833830909,9.3673722,NA,1.009958494,-1.813670718,2.928088692,2.405687108,0.387755741,4.623127528,0.935468281,0.240886619,3.444331818,NA,0.18286889
213,21300,2.882626629,8.25212493,-2.71696247,0.33034423,0.986196694,-2.644618115,1.764156484,-8.457736008,9.8839052,NA,1.349800972,-1.788628614,2.80234092,2.263942617,0.368744708,4.657498528,0.805663435,0.194635135,3.77798592,NA,0.740600436
214,21400,2.833381866,6.97428512,-2.363068048,0.190513716,0.914870551,-2.457256804,1.625565505,-8.554629125,9.21080478,NA,3.075130692,-1.897374982,2.691141416,2.257346142,0.420635282,4.645028528,0.810930571,0.212240811,2.590486885,NA,1.094823303
215,21500,2.778204041,5.61826136,-2.393316096,0.50621737,0.886921603,-2.569021825,1.746003375,-8.503032138,8.60568331,NA,2.860158787,-1.800081436,2.789007819,2.367668172,0.472850658,4.710279028,0.603497957,0.43797858,2.170305139,NA,1.116441881
216,21600,2.785111669,6.988161145,-2.364069916,0.386935795,1.025054081,-2.442235116,1.703004172,-8.355299267,8.16436689,NA,2.690361194,-2.183175476,2.841734234,2.394519483,0.342670891,4.88333938,0.492804752,0.169615987,2.129006143,NA,1.526231944
217,21700,2.921410079,9.43148174,-2.332380368,0.328451439,1.159942931,-2.542867625,1.701355443,-8.248022533,7.55101647,NA,2.663257493,-2.11668702,2.75518807,2.149339068,0.202727,5.130664708,0.564269408,0.342893948,2.11149933,NA,1.414854599
218,21800,2.823364322,7.28684124,-2.197870771,0.405610958,0.966994369,-2.540858987,1.509474563,-8.053389139,7.196600004,NA,2.68673403,-1.961811994,2.740916604,1.744473009,0.338980203,5.272016036,0.679284247,0.655738231,2.46808794,NA,-0.079508857
219,21900,3.056649563,6.517171045,-1.989090476,0.379498132,0.911980937,-2.719330918,1.767797084,-8.181599199,6.959486035,NA,2.781564529,-1.825209283,2.644387138,1.776671332,0.381530146,5.440919075,-0.348572238,0.466559088,2.398012671,NA,0.117874436
220,22000,2.960062417,4.719667835,-1.833364883,-0.247055277,0.609438326,-2.761059734,1.549430831,-8.220482238,6.81192502,NA,2.794557208,-1.726880034,2.607676118,1.836936607,0.398184045,5.510871204,-0.145168463,0.119478343,3.50351339,NA,0.157758486